Id,SalePrice
1658,160848.94
1659,154926.4
1660,144260.02
1661,490012.6
1662,433989.06
1663,356706.97
1664,492528.38
1665,293571.62
1666,331574.88
1667,333698.53
1668,323115.88
1669,287346.2
1670,321899.9
1671,244909.75
1672,501424.34
1673,297010.06
1674,250353.64
1675,177744.14
1676,180564.67
1677,200901.98
1678,474345.9
1679,438039.53
1680,335577.7
1681,249765.23
1682,294360.03
1683,176179.17
1684,165777.22
1685,178723.34
1686,173671.88
1687,166858.33
1688,176955.39
1689,182510.17
1690,177508.05
1691,170388.86
1692,262563.0
1693,169920.17
1694,171410.67
1695,163225.98
1696,253485.92
1697,163225.98
1698,378829.3
1699,305442.44
1700,238658.36
1701,257635.88
1702,258173.17
1703,239716.66
1704,300388.2
1705,227573.84
1706,457186.8
1707,200885.19
1708,206585.39
1709,261942.27
1710,209142.33
1711,229608.83
1712,183176.31
1713,225082.27
1714,215817.9
1715,195765.36
1716,174608.12
1717,152915.69
1718,144025.14
1719,195297.69
1720,236710.83
1721,156922.16
1722,135034.38
1723,146089.62
1724,201257.97
1725,229004.06
1726,188859.94
1727,168760.08
1728,176503.55
1729,167362.45
1730,165383.0
1731,124937.71
1732,128030.54
1733,120446.05
1734,127932.66
1735,125149.055
1736,116631.04
1737,353947.53
1738,209446.56
1739,269244.34
1740,197187.03
1741,168277.34
1742,177863.83
1743,162235.3
1744,274629.25
1745,219635.52
1746,287523.1
1747,191559.55
1748,221238.34
1749,149419.78
1750,129781.625
1751,242505.16
1752,125248.53
1753,141627.2
1754,208125.61
1755,157484.62
1756,118338.95
1757,119119.35
1758,153903.19
1759,169316.39
1760,161186.75
1761,139789.53
1762,152789.02
1763,175748.61
1764,115262.51
1765,161891.23
1766,157137.27
1767,206034.0
1768,137930.52
1769,161112.98
1770,136764.28
1771,135247.88
1772,134392.2
1773,132406.64
1774,127427.266
1775,130757.08
1776,115987.74
1777,113762.336
1778,129367.26
1779,114992.52
1780,160155.1
1781,138397.14
1782,97791.06
1783,120055.5
1784,91235.39
1785,121568.51
1786,179267.22
1787,149454.28
1788,67962.34
1789,93796.19
1790,83198.086
1791,154682.92
1792,148796.22
1793,125000.85
1794,140097.17
1795,137393.39
1796,128562.695
1797,117049.78
1798,126031.39
1799,113101.59
1800,124852.21
1801,119711.91
1802,165778.31
1803,162653.08
1804,130844.85
1805,135111.44
1806,111011.35
1807,144062.88
1808,122866.086
1809,114266.65
1810,142517.16
1811,109980.5
1812,98019.6
1813,115173.16
1814,94309.01
1815,58866.656
1816,90612.64
1817,120925.15
1818,134404.19
1819,113175.76
1820,72504.445
1821,117826.336
1822,152349.19
1823,48953.926
1824,125655.03
1825,130488.91
1826,99001.516
1827,108537.15
1828,134611.6
1829,107204.1
1830,144013.45
1831,165720.9
1832,107574.805
1833,147632.94
1834,99937.0
1835,135296.28
1836,120331.52
1837,87932.8
1838,135006.84
1839,77084.16
1840,148917.25
1841,148917.25
1842,84404.516
1843,132049.94
1844,134206.44
1845,131882.31
1846,148445.17
1847,146380.14
1848,64772.707
1849,135415.08
1850,125276.82
1851,158222.5
1852,137462.31
1853,124627.16
1854,169341.89
1855,147089.38
1856,230138.62
1857,135068.4
1858,128346.58
1859,123446.49
1860,152819.4
1861,123446.49
1862,206242.2
1863,203388.62
1864,203388.62
1865,317683.62
1866,319040.44
1867,242083.11
1868,313457.88
1869,198440.23
1870,239684.95
1871,223995.95
1872,168521.19
1873,227463.34
1874,135696.03
1875,187893.34
1876,184447.88
1877,196635.56
1878,210874.28
1879,128832.08
1880,128792.016
1881,219481.12
1882,253397.56
1883,195332.06
1884,214628.03
1885,259123.12
1886,296094.06
1887,191969.4
1888,269496.94
1889,166036.0
1890,137001.38
1891,143250.78
1892,108814.625
1893,127268.69
1894,114002.74
1895,136987.05
1896,121025.664
1897,107324.6
1898,116397.2
1899,149823.36
1900,151703.9
1901,145619.2
1902,121595.07
1903,231381.44
1904,139078.8
1905,173509.92
1906,158958.84
1907,210014.38
1908,119023.56
1909,134512.16
1910,127249.82
1911,180743.39
1912,237099.53
1913,157327.16
1914,55586.613
1915,288568.66
1916,67100.75
1917,255539.4
1918,134751.66
1919,149021.06
1920,153913.44
1921,398907.0
1922,312227.3
1923,193951.78
1924,201518.02
1925,211281.28
1926,386352.7
1927,131120.64
1928,169239.84
1929,123484.41
1930,129817.4
1931,132894.5
1932,133948.72
1933,168506.2
1934,177396.64
1935,169191.72
1936,183396.1
1937,180159.81
1938,169867.72
1939,250919.31
1940,181062.08
1941,172016.36
1942,174355.78
1943,206539.48
1944,291792.66
1945,389605.38
1946,142912.86
1947,300910.56
1948,171471.12
1949,220223.42
1950,179354.52
1951,230043.67
1952,240705.48
1953,157616.61
1954,186619.31
1955,125488.23
1956,298235.94
1957,164388.28
1958,281429.56
1959,136469.12
1960,110637.48
1961,119354.32
1962,96680.42
1963,98226.05
1964,106493.625
1965,155009.77
1966,154879.78
1967,289133.97
1968,448265.88
1969,403511.78
1970,456187.5
1971,419664.06
1972,341043.8
1973,256771.45
1974,302100.38
1975,501116.2
1976,274268.84
1977,340859.1
1978,375004.1
1979,328953.9
1980,183607.03
1981,331076.56
1982,222515.12
1983,208985.39
1984,166768.34
1985,201139.5
1986,207822.64
1987,176778.64
1988,174834.08
1989,186229.14
1990,211749.97
1991,206003.23
1992,211811.44
1993,164373.14
1994,234850.92
1995,174137.64
1996,232533.16
1997,297927.3
1998,287967.4
1999,252662.48
2000,308725.25
2001,252499.31
2002,228729.52
2003,220881.03
2004,232391.62
2005,241769.11
2006,214012.25
2007,245994.33
2008,196133.06
2009,185723.61
2010,181530.39
2011,149148.28
2012,170431.64
2013,177298.14
2014,183113.7
2015,199098.36
2016,184199.62
2017,190947.94
2018,126551.71
2019,126420.29
2020,110767.76
2021,113640.164
2022,175088.45
2023,159293.11
2024,212744.2
2025,362202.44
2026,172292.7
2027,151255.98
2028,148326.4
2029,162743.97
2030,266229.53
2031,254492.2
2032,277907.12
2033,271976.44
2034,161329.2
2035,191972.16
2036,182026.72
2037,197028.86
2038,337999.75
2039,214308.7
2040,367964.53
2041,269197.03
2042,181208.4
2043,174997.81
2044,172870.28
2045,205912.92
2046,133711.34
2047,136810.42
2048,135595.58
2049,129558.945
2050,182739.25
2051,110061.72
2052,130200.51
2053,136283.95
2054,72267.8
2055,159379.73
2056,122385.9
2057,128192.5
2058,230858.14
2059,119585.836
2060,151013.14
2061,181069.58
2062,134904.67
2063,106637.46
2064,139006.11
2065,127643.88
2066,164094.6
2067,124155.164
2068,124190.625
2069,89620.4
2070,119972.66
2071,80288.29
2072,142591.64
2073,130304.72
2074,180486.33
2075,143355.02
2076,116211.836
2077,142768.23
2078,126387.02
2079,133763.75
2080,117865.63
2081,127245.914
2082,122598.94
2083,147033.17
2084,111041.94
2085,124727.58
2086,92819.18
2087,121067.81
2088,99441.984
2089,78050.81
2090,119630.62
2091,122255.9
2092,143103.95
2093,128836.445
2094,139314.17
2095,139413.1
2096,78998.8
2097,93879.48
2098,147267.25
2099,59654.37
2100,116811.555
2101,117247.125
2102,128633.08
2103,102294.2
2104,137152.02
2105,116350.766
2106,69828.16
2107,255135.48
2108,116234.266
2109,106292.81
2110,123454.68
2111,149713.7
2112,139362.2
2113,122451.2
2114,100143.125
2115,149447.22
2116,111446.67
2117,148002.58
2118,119131.4
2119,93560.664
2120,114356.96
2121,79602.14
2122,92271.04
2123,86582.09
2124,178583.48
2125,138564.66
2126,147012.67
2127,180295.62
2128,131177.97
2129,108991.22
2130,126572.84
2131,175393.77
2132,116404.82
2133,107222.63
2134,122343.195
2135,91896.66
2136,81540.41
2137,106656.72
2138,131173.1
2139,146747.03
2140,134330.9
2141,134495.97
2142,129658.234
2143,131788.73
2144,92207.65
2145,126694.68
2146,146390.44
2147,143635.23
2148,122710.13
2149,131990.61
2150,215667.9
2151,127674.52
2152,182818.5
2153,163357.25
2154,100181.555
2155,134480.58
2156,222086.03
2157,213396.75
2158,234067.67
2159,199248.69
2160,165777.22
2161,251960.28
2162,348171.94
2163,317640.8
2164,261334.61
2165,172043.2
2166,144136.58
2167,193533.98
2168,200252.98
2169,178723.36
2170,221793.44
2171,134276.72
2172,126873.43
2173,159267.7
2174,242072.67
2175,296997.8
2176,327510.53
2177,263085.03
2178,216722.14
2179,141861.3
2180,183793.1
2181,180335.81
2182,215662.25
2183,193611.3
2184,133843.08
2185,114787.0
2186,138053.97
2187,143388.3
2188,168973.69
2189,202522.89
2190,85766.25
2191,85766.25
2192,91392.27
2193,97117.914
2194,101271.1
2195,110379.16
2196,109219.55
2197,106617.99
2198,154911.62
2199,160393.89
2200,136601.83
2201,151563.23
2202,198869.3
2203,164260.89
2204,178461.02
2205,122319.1
2206,140691.16
2207,198459.97
2208,180518.48
2209,203965.83
2210,126335.875
2211,111912.055
2212,112807.055
2213,97740.305
2214,129128.93
2215,104486.02
2216,138260.66
2217,75195.77
2218,74320.39
2219,60619.05
2220,76244.76
2221,288568.66
2222,224260.23
2223,265401.97
2224,201137.86
2225,128346.58
2226,186729.7
2227,200342.25
2228,259470.55
2229,220889.08
2230,151841.36
2231,191361.05
2232,182713.14
2233,163387.38
2234,250088.75
2235,203597.8
2236,275866.62
2237,376136.62
2238,203459.22
2239,134382.03
2240,150486.61
2241,151504.4
2242,132326.58
2243,121244.14
2244,90965.41
2245,89974.13
2246,136124.34
2247,98708.82
2248,124933.586
2249,123040.836
2250,128447.92
2251,132339.08
2252,162391.75
2253,163484.78
2254,173840.45
2255,197064.06
2256,177039.36
2257,194581.62
2258,165580.64
2259,173551.58
2260,140640.94
2261,165682.27
2262,212188.98
2263,309560.62
2264,372213.4
2265,146062.56
2266,295478.3
2267,361276.44
2268,350982.66
2269,160131.34
2270,171934.48
2271,217588.78
2272,196040.53
2273,148799.56
2274,162545.78
2275,156747.25
2276,178772.94
2277,188738.36
2278,158559.61
2279,123106.56
2280,117855.195
2281,175431.64
2282,171548.27
2283,96680.42
2284,107388.07
2285,157025.39
2286,131464.72
2287,331781.88
2288,275936.9
2289,372430.72
2290,444620.75
2291,297135.1
2292,420572.62
2293,490036.94
2294,424407.1
2295,441885.88
2296,258383.38
2297,311982.34
2298,275228.75
2299,359015.6
2300,301086.2
2301,248085.23
2302,223591.97
2303,246305.73
2304,215864.6
2305,180564.67
2306,180564.67
2307,177744.14
2308,221815.39
2309,294528.34
2310,206685.61
2311,184858.89
2312,187238.12
2313,177762.16
2314,167536.36
2315,176238.16
2316,176616.34
2317,170112.25
2318,175769.47
2319,165308.53
2320,176047.58
2321,251204.45
2322,179001.45
2323,170758.88
2324,170388.86
2325,202706.73
2326,164373.14
2327,204001.12
2328,221964.88
2329,179080.64
2330,173551.58
2331,321292.97
2332,425715.88
2333,304609.6
2334,276350.4
2335,267524.94
2336,328814.22
2337,200100.05
2338,274621.03
2339,222515.86
2340,377524.7
2341,203919.78
2342,239341.9
2343,213517.22
2344,217395.28
2345,220954.9
2346,214012.25
2347,200100.05
2348,220134.31
2349,170420.23
2350,259979.42
2351,246531.06
2352,236559.33
2353,244203.73
2354,136440.78
2355,151707.34
2356,146089.62
2357,192709.95
2358,184987.28
2359,129056.375
2360,117413.234
2361,138976.53
2362,207001.17
2363,116611.625
2364,155880.75
2365,203579.3
2366,185815.88
2367,215764.78
2368,186517.3
2369,221788.56
2370,163092.08
2371,175483.0
2372,185385.12
2373,256956.47
2374,301211.3
2375,251823.33
2376,284625.5
2377,359900.9
2378,134290.64
2379,155847.92
2380,132741.16
2381,148273.48
2382,181810.77
2383,194042.55
2384,236113.06
2385,145481.28
2386,136717.31
2387,126231.98
2388,105932.086
2389,121094.695
2390,136558.5
2391,131910.44
2392,116631.04
2393,167829.08
2394,137155.14
2395,186443.2
2396,134573.2
2397,231077.23
2398,117397.234
2399,60521.367
2400,56344.836
2401,117734.51
2402,134881.53
2403,127963.98
2404,136708.38
2405,156726.81
2406,132655.8
2407,131464.72
2408,134611.48
2409,134508.5
2410,188828.34
2411,122005.65
2412,150963.39
2413,133938.08
2414,130251.32
2415,129438.57
2416,123013.4
2417,128473.29
2418,120803.6
2419,138430.6
2420,121656.65
2421,147880.9
2422,119498.625
2423,105718.57
2424,157216.98
2425,176161.94
2426,127088.36
2427,135520.98
2428,165699.4
2429,116678.52
2430,126229.05
2431,102160.4
2432,132785.28
2433,147402.56
2434,133066.97
2435,146186.56
2436,107927.19
2437,113592.68
2438,122031.93
2439,111365.516
2440,122456.914
2441,98141.15
2442,104868.26
2443,112713.234
2444,119894.81
2445,75819.81
2446,130735.83
2447,172560.72
2448,126362.21
2449,112608.16
2450,153387.95
2451,120441.695
2452,211903.31
2453,86092.23
2454,123176.19
2455,105712.336
2456,130192.4
2457,120887.734
2458,118786.38
2459,107242.87
2460,145544.28
2461,111085.99
2462,119099.2
2463,117393.5
2464,177722.36
2465,128558.58
2466,113954.016
2467,142710.75
2468,62050.33
2469,66418.734
2470,160752.73
2471,203625.12
2472,173999.02
2473,95575.836
2474,75085.21
2475,163823.47
2476,104722.62
2477,122005.65
2478,161112.4
2479,102177.82
2480,139394.84
2481,112232.48
2482,135301.86
2483,116572.31
2484,122315.7
2485,121009.07
2486,147668.52
2487,151278.05
2488,147739.3
2489,140373.9
2490,152332.98
2491,79798.88
2492,168821.22
2493,133478.89
2494,188426.39
2495,92904.57
2496,227819.39
2497,160886.81
2498,117296.5
2499,94574.43
2500,130118.51
2501,139898.33
2502,144382.89
2503,95949.38
2504,200956.1
2505,213837.84
2506,250383.05
2507,292736.66
2508,250383.05
2509,204993.2
2510,232780.61
2511,173747.8
2512,201469.36
2513,220717.88
2514,240148.77
2515,144550.23
2516,152326.38
2517,131112.48
2518,138876.05
2519,220514.66
2520,193389.98
2521,178170.7
2522,219148.97
2523,124526.08
2524,136296.47
2525,139756.53
2526,134261.3
2527,116150.38
2528,121983.875
2529,137601.78
2530,114487.37
2531,223430.81
2532,223029.81
2533,188581.0
2534,231653.62
2535,315704.28
2536,233570.58
2537,241869.3
2538,168129.06
2539,187964.52
2540,174173.81
2541,175979.38
2542,162958.25
2543,124724.195
2544,127366.8
2545,124870.32
2546,144244.81
2547,130869.945
2548,138152.8
2549,159144.45
2550,227238.83
2551,142346.0
2552,120803.6
2553,86063.625
2554,118763.29
2555,116958.9
2556,105137.48
2557,113922.72
2558,154190.4
2559,139347.2
2560,143319.61
2561,128563.375
2562,142599.72
2563,143821.0
2564,170643.33
2565,134685.28
2566,168646.03
2567,123397.0
2568,173216.98
2569,183024.73
2570,124800.664
2571,181163.58
2572,158136.19
2573,180979.8
2574,273774.25
2575,126709.79
2576,125058.305
2577,155397.97
2578,94126.25
2579,79664.17
2580,121753.94
2581,135235.61
2582,108488.97
2583,251627.36
2584,151133.44
2585,183620.9
2586,209286.23
2587,183921.34
2588,159238.94
2589,136254.02
2590,227419.47
2591,217176.55
2592,202961.66
2593,245841.19
2594,170695.83
2595,202980.72
2596,338963.2
2597,177444.23
2598,272576.94
2599,279020.28
2600,140728.53
2601,131538.9
2602,87269.91
2603,85055.43
2604,86942.72
2605,84077.734
2606,134069.0
2607,156067.45
2608,192820.88
2609,149659.42
2610,110967.37
2611,124036.734
2612,142903.02
2613,127041.805
2614,125152.086
2615,143780.23
2616,136258.08
2617,188699.92
2618,182107.33
2619,198191.47
2620,174491.52
2621,177227.06
2622,182706.38
2623,241033.84
2624,253421.84
2625,310005.38
2626,153378.11
2627,156249.44
2628,422707.94
2629,489687.28
2630,356756.34
2631,437601.72
2632,403835.88
2633,305201.5
2634,388765.25
2635,143590.56
2636,187855.58
2637,152216.72
2638,233522.08
2639,190470.16
2640,140994.75
2641,108475.52
2642,185908.78
2643,111833.43
2644,121676.49
2645,96680.42
2646,96680.42
2647,98226.05
2648,138856.64
2649,147745.56
2650,150057.17
2651,153851.89
2652,433170.72
2653,216242.83
2654,247582.98
2655,388765.25
2656,253913.72
2657,316647.78
2658,257476.7
2659,310355.1
2660,320784.94
2661,333246.9
2662,342360.38
2663,266215.12
2664,253074.92
2665,322410.56
2666,280583.44
2667,166036.0
2668,177034.66
2669,170006.89
2670,297715.38
2671,175510.69
2672,177227.52
2673,207416.92
2674,196431.45
2675,160949.69
2676,179440.58
2677,188235.45
2678,234952.27
2679,284621.28
2680,260511.42
2681,422161.28
2682,357645.84
2683,533382.6
2684,308537.84
2685,360409.1
2686,252385.33
2687,307284.84
2688,219894.03
2689,209426.23
2690,515174.44
2691,187976.12
2692,134141.0
2693,191311.52
2694,137515.98
2695,182186.58
2696,178122.48
2697,180702.47
2698,191047.55
2699,178914.31
2700,160051.2
2701,151783.86
2702,109220.695
2703,134172.45
2704,142642.95
2705,129297.78
2706,116631.04
2707,125211.11
2708,130354.61
2709,100944.99
2710,122884.96
2711,224619.73
2712,375195.3
2713,153029.3
2714,151216.62
2715,175483.0
2716,153214.12
2717,164710.45
2718,223034.69
2719,152041.81
2720,161630.95
2721,135608.05
2722,155722.8
2723,145902.16
2724,125592.625
2725,130040.875
2726,137016.25
2727,145854.23
2728,164790.39
2729,144326.44
2730,141004.11
2731,126855.9
2732,116164.35
2733,161659.72
2734,138806.75
2735,134216.28
2736,128712.7
2737,115602.83
2738,131480.27
2739,154241.62
2740,134944.06
2741,149887.75
2742,148970.28
2743,146358.19
2744,143863.25
2745,121112.86
2746,131131.38
2747,164470.72
2748,110800.58
2749,126581.71
2750,129793.12
2751,128198.49
2752,207574.61
2753,163039.58
2754,194196.7
2755,133995.23
2756,83198.086
2757,65734.9
2758,71580.58
2759,164061.94
2760,137971.56
2761,134760.95
2762,141360.61
2763,199892.48
2764,157625.66
2765,245215.2
2766,143936.95
2767,83620.69
2768,124610.24
2769,122675.055
2770,150338.89
2771,117903.84
2772,118340.35
2773,155816.45
2774,142745.31
2775,138202.4
2776,153136.88
2777,143349.55
2778,114987.96
2779,127758.2
2780,95232.69
2781,104517.87
2782,95654.45
2783,103655.734
2784,122568.85
2785,138573.52
2786,71348.82
2787,122708.36
2788,77647.625
2789,212756.27
2790,91312.72
2791,114497.086
2792,56958.71
2793,162977.89
2794,109513.625
2795,107377.99
2796,111248.8
2797,210489.7
2798,128413.22
2799,118509.875
2800,70484.75
2801,112335.516
2802,135570.19
2803,130161.22
2804,168199.16
2805,88943.39
2806,82260.51
2807,146011.28
2808,134509.61
2809,124430.66
2810,127877.266
2811,164753.11
2812,134190.2
2813,142793.9
2814,146572.0
2815,94019.85
2816,250610.69
2817,146516.86
2818,128030.54
2819,166750.8
2820,128236.78
2821,105956.59
2822,180189.95
2823,236840.62
2824,174008.52
2825,142267.78
2826,125525.59
2827,130042.14
2828,232117.75
2829,183818.64
2830,231030.98
2831,186082.27
2832,236918.89
2833,286691.22
2834,202993.36
2835,210610.2
2836,180943.02
2837,144520.44
2838,143404.72
2839,179438.92
2840,191269.44
2841,194440.17
2842,213167.98
2843,144017.73
2844,148865.67
2845,119119.35
2846,209431.58
2847,190720.64
2848,221718.48
2849,203532.44
2850,286716.66
2851,236622.1
2852,229065.95
2853,228263.48
2854,141861.3
2855,195631.45
2856,199347.94
2857,180943.02
2858,192646.66
2859,143253.98
2860,132186.33
2861,116436.04
2862,202325.08
2863,125414.52
2864,276205.28
2865,148352.03
2866,135018.05
2867,94238.28
2868,111821.61
2869,113239.79
2870,156499.39
2871,98997.77
2872,52277.85
2873,105685.09
2874,140443.28
2875,108336.09
2876,139809.08
2877,138311.67
2878,142661.62
2879,126077.9
2880,98307.77
2881,154112.52
2882,165602.92
2883,170025.78
2884,171894.58
2885,187796.73
2886,195625.38
2887,105297.85
2888,127925.3
2889,63765.07
2890,77678.77
2891,134106.97
2892,43539.492
2893,105885.73
2894,59149.684
2895,329475.7
2896,287355.72
2897,191067.28
2898,144821.66
2899,205060.36
2900,150934.58
2901,224599.1
2902,183511.89
2903,350150.22
2904,338397.06
2905,122947.06
2906,198696.48
2907,110468.12
2908,127155.03
2909,134309.83
2910,81972.68
2911,85368.89
2912,144508.16
2913,85368.89
2914,79432.02
2915,79432.02
2916,85368.89
2917,159146.81
2918,109621.05
2919,216186.69
